Timestamp,Date,Hour,Day_of_Week,Source_IP,Destination_IP,Source_Port,Destination_Port,Protocol,Attack_Type,Severity,Country_of_Origin,Flow_Duration_ms,Total_Packets,Total_Bytes,Avg_Packet_Size,Packets_per_Second,Bytes_per_Second,Status,Alert_Generated,Confidence_Score,Session_ID
2024-02-22 23:19:00,2024-02-22,23,Thursday,192.168.8.217,39.132.120.90,37614,443,UDP,SSH-Patator,Medium,UK,280377,1386,1368968,690,3784.34,749478.31,Blocked,Yes,0.98,SES-01076
2024-01-01 16:25:00,2024-01-01,16,Monday,192.168.7.181,208.198.179.239,46819,22,TCP,BENIGN,None,Germany,40164,3621,3429109,1157,2210.04,856273.63,Allowed,No,0.08,SES-01077
2024-05-01 14:53:00,2024-05-01,14,Wednesday,192.168.2.170,41.30.106.93,2009,53,TCP,DDoS,Critical,Canada,159030,4101,4744908,1029,4967.11,973556.96,Blocked,Yes,0.64,SES-01078
2024-01-14 09:46:00,2024-01-14,9,Sunday,192.168.7.225,190.193.78.243,8263,443,UDP,BENIGN,None,UK,442234,2071,2988796,375,1784.65,574874.57,Allowed,No,0.05,SES-01079
2024-06-17 22:17:00,2024-06-17,22,Monday,192.168.5.165,210.45.63.26,44971,21,ICMP,Web Attack - Sql Injection,Critical,Canada,42114,4352,1231142,989,1245.46,857188.81,Blocked,Yes,0.67,SES-01080
2024-03-14 16:55:00,2024-03-14,16,Thursday,192.168.9.207,46.33.141.151,53542,3306,TCP,PortScan,Medium,UK,212426,2128,153498,751,4233.73,816577.02,Missed,No,0.58,SES-01081
2024-03-20 06:42:00,2024-03-20,6,Wednesday,192.168.5.22,206.95.126.221,2944,53,TCP,Bot,High,Germany,320507,4325,3555896,48,4119.0,239793.49,Blocked,Yes,0.82,SES-01082
2024-01-14 01:12:00,2024-01-14,1,Sunday,192.168.3.16,179.103.53.153,30300,443,TCP,PortScan,Medium,Germany,17014,109,1760504,649,4594.93,474896.39,Blocked,No,0.84,SES-01083
2024-05-30 14:48:00,2024-05-30,14,Thursday,192.168.9.107,12.53.198.227,61796,8080,ICMP,FTP-Patator,Medium,South Korea,393884,418,4255865,569,492.7,648049.37,Detected,Yes,0.91,SES-01084
2024-04-03 00:40:00,2024-04-03,0,Wednesday,192.168.2.20,53.224.174.58,23155,443,TCP,BENIGN,None,Australia,483730,1364,4681880,1122,3380.01,837137.26,Allowed,No,0.16,SES-01085
2024-02-05 14:38:00,2024-02-05,14,Monday,192.168.1.184,59.239.57.243,28254,53,TCP,BENIGN,None,Canada,361904,4195,931807,1300,2349.96,834806.07,Allowed,No,0.04,SES-01086
2024-06-01 18:40:00,2024-06-01,18,Saturday,192.168.7.65,124.251.61.138,13997,8080,TCP,BENIGN,None,India,234581,3435,4694853,257,4498.36,7073.41,Allowed,No,0.24,SES-01087
2024-06-21 23:45:00,2024-06-21,23,Friday,192.168.9.94,201.180.238.222,64612,80,TCP,PortScan,Medium,Germany,350826,2402,1628787,316,1066.52,395321.84,Blocked,Yes,0.56,SES-01088
2024-04-08 19:42:00,2024-04-08,19,Monday,192.168.7.142,91.233.132.102,44695,80,UDP,PortScan,Medium,Australia,357700,2921,556207,934,3098.76,118482.33,Allowed,Yes,0.97,SES-01089
2024-02-06 02:20:00,2024-02-06,2,Tuesday,192.168.1.189,30.208.152.211,10539,443,TCP,DDoS,Critical,Australia,486414,80,1825340,444,1819.96,979227.21,Missed,Yes,0.88,SES-01090
2024-02-10 09:54:00,2024-02-10,9,Saturday,192.168.4.180,192.57.113.148,9999,3306,UDP,Bot,High,Canada,34591,1806,197946,60,1507.21,107226.21,Blocked,Yes,0.54,SES-01091
2024-02-28 01:09:00,2024-02-28,1,Wednesday,192.168.2.95,19.193.243.185,24926,3389,UDP,BENIGN,None,Russia,121166,2704,1951898,674,2749.8,93563.05,Allowed,No,0.1,SES-01092
2024-03-11 15:26:00,2024-03-11,15,Monday,192.168.5.197,40.251.217.220,63883,8080,UDP,DoS slowloris,High,Russia,289317,2761,2692437,267,684.17,770451.37,Detected,Yes,0.66,SES-01093
2024-02-29 18:23:00,2024-02-29,18,Thursday,192.168.10.128,130.50.174.93,18036,53,ICMP,BENIGN,None,India,399741,4904,3874460,369,1135.49,383414.06,Allowed,No,0.05,SES-01094
2024-04-21 23:53:00,2024-04-21,23,Sunday,192.168.6.198,72.216.236.120,10287,8080,TCP,SSH-Patator,Medium,Australia,53354,224,3864669,456,305.82,500090.25,Blocked,Yes,0.63,SES-01095
2024-05-16 20:48:00,2024-05-16,20,Thursday,192.168.4.124,171.31.110.26,32918,3389,TCP,DDoS,Critical,Canada,8370,1522,3710385,647,4106.71,840552.57,Allowed,Yes,0.73,SES-01096
2024-01-13 05:36:00,2024-01-13,5,Saturday,192.168.3.86,67.201.206.252,10690,22,ICMP,BENIGN,None,Canada,437216,2460,383402,958,2083.16,250746.6,Allowed,No,0.0,SES-01097
2024-04-06 21:13:00,2024-04-06,21,Saturday,192.168.3.123,18.105.173.54,48644,25,UDP,DDoS,Critical,China,187775,4946,1051866,486,4465.59,431294.25,Allowed,Yes,0.53,SES-01098
2024-06-26 00:51:00,2024-06-26,0,Wednesday,192.168.5.133,134.201.119.46,4794,8080,TCP,Bot,High,Germany,3169,2842,213165,1447,2624.18,834260.46,Allowed,Yes,0.79,SES-01099
2024-03-24 19:54:00,2024-03-24,19,Sunday,192.168.8.110,66.4.160.50,45707,53,UDP,FTP-Patator,Medium,India,386276,3881,4196011,1259,4409.19,499861.47,Blocked,Yes,0.72,SES-01100
2024-01-08 07:53:00,2024-01-08,7,Monday,192.168.9.67,38.92.244.54,57405,22,UDP,BENIGN,None,Russia,94519,489,1477029,399,4718.47,147310.32,Allowed,No,0.03,SES-01101
2024-04-28 11:41:00,2024-04-28,11,Sunday,192.168.8.110,156.61.251.28,28741,80,UDP,SSH-Patator,Medium,China,323384,4450,3120233,273,1444.82,837166.0,Blocked,Yes,0.52,SES-01102
2024-01-27 13:37:00,2024-01-27,13,Saturday,192.168.1.54,150.91.95.8,59907,53,ICMP,BENIGN,None,Canada,7305,784,2232653,417,3393.07,268710.76,Allowed,No,0.25,SES-01103
2024-05-19 00:55:00,2024-05-19,0,Sunday,192.168.2.116,119.9.110.207,6292,21,UDP,BENIGN,None,India,465668,2806,90531,107,1456.1,198364.68,Allowed,No,0.06,SES-01104
2024-02-16 08:58:00,2024-02-16,8,Friday,192.168.5.97,148.114.57.221,53999,22,ICMP,DoS slowloris,High,Germany,410275,3634,3634307,534,4579.41,5428.84,Blocked,Yes,0.87,SES-01105
2024-03-24 08:03:00,2024-03-24,8,Sunday,192.168.3.226,90.166.55.179,40583,449,TCP,SSH-Patator,Medium,China,242240,1295,4137833,409,2704.64,87097.94,Detected,No,0.69,SES-01106
2024-01-13 09:49:00,2024-01-13,9,Saturday,192.168.10.210,110.30.64.213,29233,25,UDP,BENIGN,None,Brazil,432056,1407,3805317,380,2764.87,303792.03,Allowed,No,0.29,SES-01107
2024-03-08 19:47:00,2024-03-08,19,Friday,192.168.10.96,6.231.0.130,57330,3389,TCP,PortScan,Medium,UK,392273,4057,3048418,885,4232.45,21798.23,Blocked,No,0.86,SES-01108
2024-02-13 19:02:00,2024-02-13,19,Tuesday,192.168.3.48,198.39.190.199,55109,21,ICMP,BENIGN,None,India,146544,2123,4548519,1212,4569.36,584823.1,Allowed,No,0.05,SES-01109
2024-02-19 07:13:00,2024-02-19,7,Monday,192.168.3.2,43.125.183.18,3693,8080,ICMP,BENIGN,None,Brazil,180392,487,952392,1306,4423.69,226319.46,Allowed,No,0.1,SES-01110
2024-06-23 01:14:00,2024-06-23,1,Sunday,192.168.7.149,130.145.106.160,13714,21,TCP,BENIGN,None,Germany,445550,2018,3306169,374,2960.52,132349.47,Allowed,No,0.24,SES-01111
2024-05-24 23:47:00,2024-05-24,23,Friday,192.168.9.166,60.62.64.213,64326,3389,TCP,BENIGN,None,China,461228,4750,482715,949,3900.4,751381.71,Allowed,No,0.12,SES-01112
2024-06-05 19:39:00,2024-06-05,19,Wednesday,192.168.3.244,15.60.73.63,64396,53,TCP,Bot,High,USA,252256,3767,2592096,1244,1858.54,160137.11,Detected,Yes,0.8,SES-01113
2024-06-13 02:36:00,2024-06-13,2,Thursday,192.168.4.231,115.175.50.151,9703,53,UDP,Bot,High,USA,368579,1877,837908,1026,1861.95,722574.87,Blocked,Yes,0.98,SES-01114
2024-02-08 21:54:00,2024-02-08,21,Thursday,192.168.9.162,103.128.196.27,59829,80,ICMP,DoS Hulk,High,UK,63168,3675,1917472,94,22.65,593132.18,Allowed,Yes,0.95,SES-01115
2024-02-05 08:03:00,2024-02-05,8,Monday,192.168.4.43,181.54.32.91,46314,8080,UDP,BENIGN,None,India,166626,771,2272622,469,3599.0,139660.06,Allowed,No,0.17,SES-01116
2024-03-01 21:53:00,2024-03-01,21,Friday,192.168.1.133,218.226.248.235,39774,22,UDP,BENIGN,None,Australia,317447,1040,3140473,1458,3706.27,859983.55,Allowed,No,0.05,SES-01117
2024-05-19 07:45:00,2024-05-19,7,Sunday,192.168.5.161,205.164.56.152,12842,3389,ICMP,BENIGN,None,Australia,258294,340,3619130,1049,3170.27,829531.86,Allowed,No,0.06,SES-01118
2024-03-01 05:37:00,2024-03-01,5,Friday,192.168.10.253,143.220.181.25,24483,22,UDP,BENIGN,None,Australia,375616,4448,2431421,927,1374.76,883432.07,Allowed,No,0.1,SES-01119
2024-04-01 23:33:00,2024-04-01,23,Monday,192.168.9.50,213.87.164.180,29679,22,UDP,PortScan,Medium,China,9441,4161,2232522,854,2411.33,658496.3,Allowed,Yes,0.96,SES-01120
2024-06-12 10:47:00,2024-06-12,10,Wednesday,192.168.6.21,202.200.86.143,11445,22,UDP,Bot,High,India,395837,871,4473607,415,1763.41,795834.83,Detected,Yes,0.88,SES-01121
2024-04-24 05:35:00,2024-04-24,5,Wednesday,192.168.7.49,151.128.92.166,1857,22,TCP,Infiltration,Critical,Russia,483434,2241,731498,628,2848.7,175085.61,Blocked,No,0.85,SES-01122
2024-02-13 22:28:00,2024-02-13,22,Tuesday,192.168.1.35,105.204.0.68,61222,80,ICMP,DoS Hulk,High,Brazil,225615,1591,1552928,176,2386.12,285111.83,Blocked,Yes,0.81,SES-01123
2024-01-22 18:14:00,2024-01-22,18,Monday,192.168.4.95,196.102.90.35,11530,25,TCP,BENIGN,None,USA,497893,4849,1863988,822,4260.9,694858.35,Allowed,No,0.13,SES-01124
2024-05-15 04:29:00,2024-05-15,4,Wednesday,192.168.8.169,10.164.204.72,27253,53,TCP,BENIGN,None,Australia,228561,1064,3279394,616,1092.02,525769.01,Allowed,No,0.28,SES-01125
2024-05-26 10:14:00,2024-05-26,10,Sunday,192.168.8.45,52.138.216.24,30167,22,TCP,BENIGN,None,USA,107796,1624,3442504,274,62.25,936862.91,Allowed,No,0.19,SES-01126
2024-01-24 13:19:00,2024-01-24,13,Wednesday,192.168.3.241,52.50.199.90,19113,443,ICMP,BENIGN,None,Russia,241060,1464,3891759,1002,3292.5,388422.66,Allowed,No,0.11,SES-01127
2024-01-09 13:54:00,2024-01-09,13,Tuesday,192.168.4.203,65.149.92.160,64900,3389,UDP,Web Attack - Sql Injection,Critical,USA,248198,2686,2853744,244,2558.03,441436.16,Missed,Yes,0.75,SES-01128
2024-02-18 05:19:00,2024-02-18,5,Sunday,192.168.3.11,44.146.112.114,21186,3389,TCP,PortScan,Medium,Australia,88204,1795,2253852,747,2142.06,335307.59,Blocked,Yes,0.79,SES-01129
2024-01-03 05:22:00,2024-01-03,5,Wednesday,192.168.5.198,138.189.115.97,56209,53,ICMP,DoS Hulk,High,South Korea,21748,2301,3922701,394,989.38,433930.06,Allowed,No,0.51,SES-01130
2024-06-01 10:14:00,2024-06-01,10,Saturday,192.168.9.224,87.160.246.190,62864,22,TCP,Web Attack - Sql Injection,Critical,UK,380702,2282,1966858,697,3901.17,603445.54,Detected,No,0.89,SES-01131
2024-01-20 08:43:00,2024-01-20,8,Saturday,192.168.7.13,79.250.210.189,7175,21,UDP,DoS Hulk,High,Canada,475292,4281,2197278,604,1061.47,51324.22,Allowed,No,0.88,SES-01132
2024-03-30 13:16:00,2024-03-30,13,Saturday,192.168.7.218,120.67.198.194,16348,3306,TCP,DoS slowloris,High,Brazil,345579,2433,730981,1103,1863.9,517577.44,Allowed,No,0.53,SES-01133
2024-06-27 05:36:00,2024-06-27,5,Thursday,192.168.2.3,199.157.171.11,46735,3306,UDP,DoS Hulk,High,India,152082,1935,3048024,883,3764.52,428461.83,Blocked,No,0.85,SES-01134
2024-04-18 18:32:00,2024-04-18,18,Thursday,192.168.4.55,7.202.247.166,29861,80,UDP,DoS Hulk,High,Australia,367453,986,4597003,317,915.26,183491.68,Blocked,Yes,0.96,SES-01135
2024-01-21 19:01:00,2024-01-21,19,Sunday,192.168.9.116,131.220.168.56,33948,675,TCP,DDoS,Critical,UK,246807,1682,4803761,889,1021.83,679769.34,Blocked,Yes,0.81,SES-01136
2024-05-03 12:01:00,2024-05-03,12,Friday,192.168.6.205,164.165.11.217,44981,620,TCP,DoS slowloris,High,China,434348,967,3820366,160,1311.88,856461.95,Blocked,Yes,0.54,SES-01137
2024-06-23 23:28:00,2024-06-23,23,Sunday,192.168.1.105,101.105.95.215,5034,53,TCP,Bot,High,South Korea,488086,122,3981052,432,4717.53,580258.58,Blocked,Yes,0.92,SES-01138
2024-05-25 17:59:00,2024-05-25,17,Saturday,192.168.3.126,31.78.214.180,22182,21,UDP,BENIGN,None,USA,239893,50,4478722,906,4111.81,308030.18,Allowed,No,0.08,SES-01139
2024-03-15 05:01:00,2024-03-15,5,Friday,192.168.4.184,179.120.44.173,51557,8080,UDP,DoS Hulk,High,South Korea,362989,158,947632,618,1794.03,565624.24,Missed,Yes,1.0,SES-01140
2024-01-17 19:21:00,2024-01-17,19,Wednesday,192.168.9.113,49.1.188.67,40821,3389,TCP,PortScan,Medium,Canada,478403,4200,2331596,1388,3931.77,811741.89,Allowed,Yes,0.85,SES-01141
2024-01-20 14:46:00,2024-01-20,14,Saturday,192.168.9.29,107.241.2.99,42574,3389,ICMP,DoS slowloris,High,Russia,355372,934,2883598,1361,2638.57,863711.08,Allowed,Yes,0.55,SES-01142
2024-03-05 18:58:00,2024-03-05,18,Tuesday,192.168.3.231,218.47.168.1,14112,80,TCP,DDoS,Critical,Australia,28530,4908,1309359,884,3154.09,42627.03,Detected,Yes,0.76,SES-01143
2024-05-12 20:57:00,2024-05-12,20,Sunday,192.168.2.117,41.205.76.136,11877,3306,TCP,PortScan,Medium,Germany,436701,2451,4417350,708,3761.35,30287.7,Detected,Yes,0.76,SES-01144
2024-03-27 18:11:00,2024-03-27,18,Wednesday,192.168.8.162,71.45.38.108,36402,53,ICMP,DDoS,Critical,USA,377094,4914,3228694,265,857.54,472300.63,Blocked,No,0.52,SES-01145
2024-01-05 07:39:00,2024-01-05,7,Friday,192.168.2.117,15.89.215.50,45098,3389,UDP,BENIGN,None,Russia,170961,4874,3200229,1330,3254.84,641960.83,Allowed,No,0.1,SES-01146
2024-05-04 00:05:00,2024-05-04,0,Saturday,192.168.3.3,189.151.73.77,11660,21,UDP,PortScan,Medium,South Korea,9744,4797,755282,359,4784.13,458583.5,Blocked,No,0.95,SES-01147
2024-04-13 22:03:00,2024-04-13,22,Saturday,192.168.4.157,97.229.0.34,61205,21,UDP,PortScan,Medium,Brazil,69718,2526,352661,760,1774.36,698431.36,Blocked,Yes,0.54,SES-01148
2024-04-22 11:49:00,2024-04-22,11,Monday,192.168.5.174,5.124.204.212,47009,3306,ICMP,PortScan,Medium,China,62325,2886,4781233,965,4990.39,248844.81,Blocked,Yes,0.7,SES-01149
2024-02-20 04:14:00,2024-02-20,4,Tuesday,192.168.7.10,98.206.237.155,51844,3389,ICMP,BENIGN,None,USA,67825,3055,4877881,675,2834.78,484653.41,Allowed,No,0.27,SES-01150
2024-02-14 04:47:00,2024-02-14,4,Wednesday,192.168.1.244,66.95.198.48,11888,842,ICMP,Bot,High,China,5818,3145,3497754,855,363.45,453759.53,Detected,Yes,0.59,SES-01151
2024-04-06 19:37:00,2024-04-06,19,Saturday,192.168.10.169,211.79.126.56,22035,53,ICMP,Bot,High,Canada,243275,4059,3782857,1291,936.54,916372.9,Blocked,Yes,0.62,SES-01152
2024-01-13 16:55:00,2024-01-13,16,Saturday,192.168.5.230,156.126.48.84,14140,389,TCP,PortScan,Medium,China,66098,3297,82673,100,22.19,66591.87,Blocked,Yes,0.83,SES-01153
2024-04-12 04:53:00,2024-04-12,4,Friday,192.168.10.186,192.34.156.190,43757,80,UDP,DoS Hulk,High,South Korea,37086,1784,2521036,282,83.51,516634.54,Allowed,Yes,0.95,SES-01154
2024-04-30 04:02:00,2024-04-30,4,Tuesday,192.168.10.157,139.222.167.214,45022,3389,TCP,DoS slowloris,High,China,155645,94,2764201,1311,4848.11,648999.62,Blocked,No,0.67,SES-01155
2024-05-25 15:27:00,2024-05-25,15,Saturday,192.168.7.156,205.52.133.144,60382,22,ICMP,BENIGN,None,Canada,482993,279,3104065,863,2669.79,879358.82,Allowed,No,0.03,SES-01156
2024-03-03 20:59:00,2024-03-03,20,Sunday,192.168.1.115,158.209.209.26,62395,882,UDP,DDoS,Critical,Australia,80192,2379,56534,674,1239.62,939382.58,Blocked,No,0.58,SES-01157
2024-01-19 21:12:00,2024-01-19,21,Friday,192.168.8.170,159.161.207.25,1858,25,UDP,BENIGN,None,Australia,103006,1390,614771,1056,4952.9,349676.9,Allowed,No,0.07,SES-01158
2024-05-27 21:11:00,2024-05-27,21,Monday,192.168.1.38,178.170.36.152,14018,21,TCP,BENIGN,None,Australia,21146,1556,2502169,416,4051.84,851798.95,Allowed,No,0.09,SES-01159
2024-03-14 17:38:00,2024-03-14,17,Thursday,192.168.1.200,70.252.220.7,30117,22,TCP,DoS slowloris,High,Brazil,34449,43,3946403,886,1606.83,777414.42,Allowed,Yes,0.81,SES-01160
2024-06-25 17:54:00,2024-06-25,17,Tuesday,192.168.6.23,124.122.85.222,36296,443,UDP,Web Attack - Sql Injection,Critical,Brazil,201088,1578,2145849,115,3025.13,73467.22,Allowed,Yes,0.67,SES-01161
2024-01-21 23:47:00,2024-01-21,23,Sunday,192.168.2.83,214.231.133.70,48099,8080,TCP,PortScan,Medium,South Korea,349398,959,3341883,136,3233.1,821276.04,Blocked,Yes,0.79,SES-01162
2024-01-04 22:19:00,2024-01-04,22,Thursday,192.168.6.229,80.60.141.253,2228,510,ICMP,Bot,High,Canada,78449,1460,683225,1145,120.77,209085.21,Blocked,Yes,0.88,SES-01163
2024-01-11 07:32:00,2024-01-11,7,Thursday,192.168.6.235,211.204.142.161,64731,25,ICMP,FTP-Patator,Medium,Canada,6536,1242,3286271,698,787.32,697844.74,Blocked,Yes,0.64,SES-01164
2024-06-02 06:55:00,2024-06-02,6,Sunday,192.168.4.185,61.175.213.34,14136,21,ICMP,DoS Hulk,High,Australia,157286,2160,173450,1070,4539.42,900012.71,Allowed,Yes,0.74,SES-01165
2024-06-03 17:30:00,2024-06-03,17,Monday,192.168.1.153,44.21.60.154,46852,3306,ICMP,PortScan,Medium,Germany,453861,1822,661632,228,998.54,856173.24,Blocked,Yes,0.55,SES-01166
2024-03-11 17:21:00,2024-03-11,17,Monday,192.168.9.13,88.83.204.62,13244,443,ICMP,BENIGN,None,UK,16969,2419,3815422,1440,3361.21,159016.32,Allowed,No,0.01,SES-01167
2024-04-30 21:00:00,2024-04-30,21,Tuesday,192.168.8.123,70.186.142.76,32497,3306,ICMP,BENIGN,None,China,481586,1612,670586,948,3753.6,289346.53,Allowed,No,0.22,SES-01168
2024-05-26 10:46:00,2024-05-26,10,Sunday,192.168.4.148,70.215.248.206,26418,22,UDP,DoS slowloris,High,China,130136,2677,4833767,809,4614.25,363365.75,Missed,No,0.69,SES-01169
2024-03-18 00:08:00,2024-03-18,0,Monday,192.168.6.125,209.229.3.56,60455,3306,UDP,FTP-Patator,Medium,India,173362,425,3299932,524,207.75,395870.16,Blocked,No,0.52,SES-01170
2024-06-13 02:41:00,2024-06-13,2,Thursday,192.168.7.69,215.4.61.3,57357,444,TCP,FTP-Patator,Medium,South Korea,62015,1351,492530,525,3195.51,143248.08,Blocked,Yes,0.67,SES-01171
2024-04-27 11:36:00,2024-04-27,11,Saturday,192.168.8.179,153.187.118.220,8371,53,TCP,DDoS,Critical,India,326788,4370,3610414,128,665.33,967011.38,Blocked,Yes,0.75,SES-01172
2024-03-23 08:51:00,2024-03-23,8,Saturday,192.168.5.252,162.70.22.82,19756,3389,UDP,BENIGN,None,Russia,269386,742,1043271,1181,81.55,561103.7,Allowed,No,0.22,SES-01173
2024-03-30 20:22:00,2024-03-30,20,Saturday,192.168.9.55,73.144.169.102,65272,22,TCP,PortScan,Medium,South Korea,416400,3040,1253425,292,2466.67,495092.06,Blocked,Yes,0.51,SES-01174
2024-04-14 03:51:00,2024-04-14,3,Sunday,192.168.7.216,36.158.216.8,30360,3389,UDP,Web Attack - Sql Injection,Critical,China,397299,3454,3406755,72,655.5,353384.13,Missed,Yes,0.68,SES-01175
2024-02-20 21:00:00,2024-02-20,21,Tuesday,192.168.2.113,59.46.216.128,54040,8080,UDP,BENIGN,None,India,181865,4314,3691403,1211,309.29,129035.65,Allowed,No,0.08,SES-01176
2024-03-03 18:20:00,2024-03-03,18,Sunday,192.168.5.114,146.135.28.182,25624,8080,TCP,BENIGN,None,USA,356530,2621,3922095,1235,272.17,722709.66,Allowed,No,0.04,SES-01177
2024-01-21 20:59:00,2024-01-21,20,Sunday,192.168.9.164,148.203.222.247,49756,53,ICMP,Web Attack - XSS,Medium,Russia,225288,2705,3257759,292,2768.69,194888.81,Blocked,Yes,0.63,SES-01178
2024-04-27 12:35:00,2024-04-27,12,Saturday,192.168.1.96,176.239.25.198,13196,25,UDP,DDoS,Critical,USA,284206,2174,2049945,52,4028.57,100351.56,Blocked,No,0.68,SES-01179
2024-02-25 06:54:00,2024-02-25,6,Sunday,192.168.3.177,181.245.108.202,45759,21,ICMP,DoS Hulk,High,UK,151579,2123,334957,421,4342.9,921567.22,Blocked,Yes,0.91,SES-01180
2024-04-27 12:39:00,2024-04-27,12,Saturday,192.168.10.168,48.132.84.113,32048,485,ICMP,Web Attack - XSS,Medium,China,117363,4383,2836688,1374,703.54,136747.02,Allowed,No,0.55,SES-01181
2024-01-01 02:27:00,2024-01-01,2,Monday,192.168.10.49,59.89.142.76,10087,3389,UDP,DDoS,Critical,USA,317020,4842,4406394,345,4447.3,9191.88,Allowed,Yes,0.66,SES-01182
2024-03-09 22:21:00,2024-03-09,22,Saturday,192.168.3.230,100.29.226.83,29625,21,ICMP,BENIGN,None,Russia,65187,242,31810,845,3943.03,984682.86,Allowed,No,0.06,SES-01183
2024-04-20 20:46:00,2024-04-20,20,Saturday,192.168.3.234,33.252.230.120,31620,21,TCP,BENIGN,None,UK,464897,4148,283382,855,2009.11,298807.88,Allowed,No,0.14,SES-01184
2024-04-23 00:13:00,2024-04-23,0,Tuesday,192.168.9.93,14.121.193.205,3288,687,UDP,Web Attack - XSS,Medium,China,327115,4125,2552212,317,3150.91,84905.86,Detected,Yes,0.9,SES-01185
2024-01-14 04:57:00,2024-01-14,4,Sunday,192.168.8.70,5.222.242.201,50740,3306,TCP,BENIGN,None,UK,237744,3443,1155379,800,2845.92,2520.12,Allowed,No,0.28,SES-01186
2024-01-04 01:15:00,2024-01-04,1,Thursday,192.168.7.49,207.182.206.227,63623,53,ICMP,DoS slowloris,High,USA,148239,4700,3756658,587,1575.37,485752.64,Allowed,No,0.96,SES-01187
2024-06-27 18:43:00,2024-06-27,18,Thursday,192.168.8.192,148.142.39.66,40263,80,ICMP,Infiltration,Critical,South Korea,465967,2581,2630622,69,4333.89,597255.67,Detected,Yes,0.91,SES-01188
2024-04-21 09:13:00,2024-04-21,9,Sunday,192.168.3.34,191.113.131.229,25993,22,TCP,SSH-Patator,Medium,China,376763,4490,4913507,1481,4672.81,533714.08,Allowed,Yes,0.96,SES-01189
2024-03-14 17:59:00,2024-03-14,17,Thursday,192.168.6.59,65.8.2.180,5823,25,UDP,BENIGN,None,China,72084,1582,4962619,1127,3516.02,304255.37,Allowed,No,0.15,SES-01190
2024-06-12 05:21:00,2024-06-12,5,Wednesday,192.168.7.184,119.251.32.217,34669,22,TCP,BENIGN,None,Australia,275711,4474,4052459,158,1649.21,546700.88,Allowed,No,0.25,SES-01191
2024-05-13 01:24:00,2024-05-13,1,Monday,192.168.2.253,188.102.130.148,43126,53,UDP,BENIGN,None,Australia,391964,4711,4500421,595,1957.14,753063.04,Allowed,No,0.1,SES-01192
2024-04-23 19:17:00,2024-04-23,19,Tuesday,192.168.10.199,204.198.98.227,45475,80,ICMP,DoS Hulk,High,Australia,80837,1650,3313360,284,253.57,543048.95,Allowed,No,0.54,SES-01193
2024-01-02 03:26:00,2024-01-02,3,Tuesday,192.168.6.92,82.230.208.244,19228,25,ICMP,DoS Hulk,High,Canada,496522,3266,2705205,711,3758.06,358538.08,Blocked,No,0.98,SES-01194
2024-04-20 08:00:00,2024-04-20,8,Saturday,192.168.1.14,99.228.172.134,52594,3306,TCP,BENIGN,None,Germany,358252,471,2998300,186,2073.67,352964.93,Allowed,No,0.1,SES-01195
2024-03-06 09:16:00,2024-03-06,9,Wednesday,192.168.2.198,132.241.151.2,10442,21,ICMP,BENIGN,None,UK,478238,4378,3571974,74,2562.84,233457.86,Allowed,No,0.1,SES-01196
2024-01-11 23:04:00,2024-01-11,23,Thursday,192.168.8.6,63.209.99.12,58819,3389,TCP,DoS Hulk,High,Russia,268809,3369,509818,395,226.21,693717.14,Allowed,Yes,0.87,SES-01197
2024-06-04 08:47:00,2024-06-04,8,Tuesday,192.168.2.55,69.6.221.164,5363,975,UDP,BENIGN,None,South Korea,460146,3990,1131970,598,1683.24,152941.28,Allowed,No,0.08,SES-01198
2024-04-09 19:17:00,2024-04-09,19,Tuesday,192.168.9.4,77.162.21.119,14435,53,ICMP,BENIGN,None,Australia,156853,4174,118888,1213,1609.41,640255.79,Allowed,No,0.29,SES-01199
2024-06-22 00:56:00,2024-06-22,0,Saturday,192.168.6.150,213.23.71.169,65419,80,TCP,PortScan,Medium,South Korea,131593,2215,1234390,1372,4359.58,856627.78,Detected,Yes,0.68,SES-01200
2024-02-05 10:33:00,2024-02-05,10,Monday,192.168.5.157,216.8.239.49,56361,22,TCP,PortScan,Medium,Russia,50535,4617,3691242,1401,2299.24,285774.18,Blocked,Yes,0.68,SES-01201
2024-06-17 09:04:00,2024-06-17,9,Monday,192.168.9.231,109.136.81.52,1266,265,UDP,Web Attack - XSS,Medium,Canada,458128,3248,4314385,606,530.2,420342.6,Blocked,Yes,0.58,SES-01202
2024-01-08 23:41:00,2024-01-08,23,Monday,192.168.6.185,141.192.143.43,31121,25,UDP,Bot,High,Canada,109998,809,3720049,434,3499.0,384010.69,Blocked,Yes,0.83,SES-01203
2024-06-23 02:23:00,2024-06-23,2,Sunday,192.168.2.252,208.46.239.139,33834,3389,TCP,DDoS,Critical,UK,431671,2964,2851268,1193,1562.12,622895.26,Allowed,No,0.71,SES-01204
2024-02-04 14:46:00,2024-02-04,14,Sunday,192.168.3.57,168.242.60.116,41962,22,TCP,BENIGN,None,Russia,247225,4696,475012,113,3542.18,796596.38,Allowed,No,0.29,SES-01205
2024-03-10 22:34:00,2024-03-10,22,Sunday,192.168.8.15,172.143.238.253,30294,3389,TCP,BENIGN,None,Australia,220588,4067,2633789,682,1012.7,524878.83,Allowed,No,0.3,SES-01206
2024-05-19 17:39:00,2024-05-19,17,Sunday,192.168.1.216,116.107.236.132,5369,723,TCP,Bot,High,Brazil,259067,4936,487294,1182,2905.2,369656.93,Missed,Yes,0.81,SES-01207
